Similarity,QAS_File,Text_File
0.05555555555555555,qas_36_table_1.txt,section_2.txt
0.07407407407407407,qas_36_table_1.txt,section_1.txt
0.07407407407407407,qas_36_table_1.txt,section_3.txt
