QAS_File,Average Cosine,Highest Cosine,Median Cosine,Average Jaccard,Highest Jaccard,Median Jaccard
qas_33_table_3.txt,0.07595455122798937,0.0960910228043988,0.07595455122798937,0.0902255639097744,0.1142857142857142,0.0902255639097744
qas_33_table_11.txt,0.09063698442609258,0.1007520919866857,0.09063698442609258,0.07518796992481201,0.0952380952380952,0.07518796992481201
qas_33_table_5.txt,0.10808307487188652,0.1223414824315585,0.10808307487188652,0.16620498614958445,0.2105263157894736,0.16620498614958445
qas_33_table_6.txt,0.09772119753814373,0.1191415705691162,0.09772119753814373,0.10526315789473686,0.1333333333333333,0.10526315789473686
qas_33_table_9.txt,0.08230138105652746,0.0916161758171579,0.08230138105652746,0.10889292196007254,0.1379310344827586,0.10889292196007254
qas_33_table_13.txt,0.10923820726879634,0.1231198298443778,0.10923820726879634,0.16620498614958445,0.2105263157894736,0.16620498614958445
qas_33_table_2.txt,0.08440073771514085,0.1246175010164715,0.08440073771514085,0.12631578947368424,0.16,0.12631578947368424
qas_33_table_8.txt,0.0840358566024086,0.1078134023928882,0.0840358566024086,0.10526315789473686,0.1333333333333333,0.10526315789473686
qas_46_table_7.txt,0.10310983093155764,0.1194905607200476,0.10310983093155764,0.17894736842105258,0.2105263157894736,0.17894736842105258
qas_46_table_2.txt,0.092289444660795,0.1067395159290349,0.092289444660795,0.12142857142857139,0.1428571428571428,0.12142857142857139
qas_46_table_4.txt,0.08697647611853195,0.1043364795561144,0.08697647611853195,0.08717948717948713,0.1025641025641025,0.08717948717948713
qas_46_table_8.txt,0.0916625440102924,0.0996965988195714,0.0916625440102924,0.12142857142857139,0.1428571428571428,0.12142857142857139
qas_46_table_5.txt,0.09562572458178561,0.1238104393346239,0.09562572458178561,0.11724137931034481,0.1379310344827586,0.11724137931034481
qas_46_table_9.txt,0.103590040765339,0.1292183903376437,0.103590040765339,0.136,0.16,0.136
qas_46_table_1.txt,0.11149196584686598,0.1350750117971369,0.11149196584686598,0.136,0.16,0.136
qas_46_table_3.txt,0.10917086209156812,0.1353520749344159,0.10917086209156812,0.11724137931034481,0.1379310344827586,0.11724137931034481
qas_46_table_6.txt,0.10087010982727393,0.1177712676284641,0.10087010982727393,0.11724137931034481,0.1379310344827586,0.11724137931034481
qas_2_table_2.txt,0.07935981084676837,0.096295472584951,0.07935981084676837,0.07470588235294119,0.08,0.07470588235294119
qas_2_table_1.txt,0.06212385429441681,0.0789330003889443,0.06212385429441681,0.06024667931688798,0.064516129032258,0.06024667931688798
qas_66_table_1.txt,0.08237356773421267,0.110102960600625,0.08237356773421267,0.0725806451612903,0.0769230769230769,0.0725806451612903
qas_70_table_6.txt,0.09116636269218767,0.1052441760555435,0.09116636269218767,0.1367521367521367,0.1481481481481481,0.1367521367521367
qas_70_table_10.txt,0.10121147028591698,0.1207996736874148,0.10121147028591698,0.1367521367521367,0.1481481481481481,0.1367521367521367
qas_70_table_2.txt,0.09985353635613901,0.1200119245077989,0.09985353635613901,0.1367521367521367,0.1481481481481481,0.1367521367521367
qas_70_table_9.txt,0.10521527407618127,0.1242045909781286,0.10521527407618127,0.1367521367521367,0.1481481481481481,0.1367521367521367
qas_70_table_11.txt,0.05645088997566852,0.0664743818159739,0.05645088997566852,0.07239819004524888,0.0784313725490196,0.07239819004524888
qas_70_table_4.txt,0.048328581236530346,0.0632278993911732,0.048328581236530346,0.06713286713286712,0.0727272727272727,0.06713286713286712
qas_70_table_3.txt,0.06907697868891143,0.0975454053144748,0.06907697868891143,0.1054945054945054,0.1142857142857142,0.1054945054945054
qas_70_table_7.txt,0.09674568708145424,0.1161794513552906,0.09674568708145424,0.16053511705685614,0.1739130434782608,0.16053511705685614
qas_70_table_1.txt,0.07547695969806983,0.0969136891834106,0.07547695969806983,0.08586762075134165,0.0930232558139534,0.08586762075134165
qas_70_table_5.txt,0.04623373648957237,0.0619314319407217,0.04623373648957237,0.06258148631029982,0.0677966101694915,0.06258148631029982
