Similarity,QAS_File,Text_File
1.0,qas_47_table_1.txt,section_2.txt
0.75,qas_47_table_1.txt,section_1.txt
0.75,qas_47_table_1.txt,section_4.txt
0.75,qas_47_table_1.txt,section_3.txt
