Similarity,QAS_File,Text_File
0.75,qas_48_table_3.txt,section_2.txt
0.75,qas_48_table_3.txt,section_5.txt
0.75,qas_48_table_3.txt,section_1.txt
0.75,qas_48_table_3.txt,section_4.txt
0.75,qas_48_table_3.txt,section_3.txt
0.5714285714285714,qas_48_table_2.txt,section_2.txt
0.5714285714285714,qas_48_table_2.txt,section_5.txt
0.5714285714285714,qas_48_table_2.txt,section_1.txt
0.5714285714285714,qas_48_table_2.txt,section_4.txt
0.5714285714285714,qas_48_table_2.txt,section_3.txt
