Name,URL1,URL2,First Category
Eug\u00e9nie Le Sommer,https://fr.wikipedia.org/?curid=2160731,https://fr.wikipedia.org/wiki/Eug\u00e9nie Le Sommer,Article utilisant une Infobox
Merci la vie,https://fr.wikipedia.org/?curid=202115,https://fr.wikipedia.org/wiki/Merci la vie,Article utilisant une Infobox
Nicole Boegman,https://fr.wikipedia.org/?curid=2018553,https://fr.wikipedia.org/wiki/Nicole Boegman,Wikip\u00e9dia:\u00e9bauche athl\u00e8te australien
Esm\u00e9e Denters,https://fr.wikipedia.org/?curid=2020949,https://fr.wikipedia.org/wiki/Esm\u00e9e Denters,Article \u00e0 recycler/Liste compl\u00e8te
Paul Schrader,https://fr.wikipedia.org/?curid=267461,https://fr.wikipedia.org/wiki/Paul Schrader,Article manquant de r\u00e9f\u00e9rences depuis ao\u00fbt 2010
Arnold Schwarzenegger,https://fr.wikipedia.org/?curid=27130,https://fr.wikipedia.org/wiki/Arnold Schwarzenegger,Article contenant un lien mort
Caroline N\u00e9ron,https://fr.wikipedia.org/?curid=273696,https://fr.wikipedia.org/wiki/Caroline N\u00e9ron,Article contenant un lien mort
Lara Fabian,https://fr.wikipedia.org/?curid=2757160,https://fr.wikipedia.org/wiki/Lara Fabian,Article utilisant une Infobox
Derartu Tulu,https://fr.wikipedia.org/?curid=275072,https://fr.wikipedia.org/wiki/Derartu Tulu,Article \u00e0 illustrer Athl\u00e8te
C\u00e9sar de la meilleure actrice dans un second r\u00f4le,https://fr.wikipedia.org/?curid=27553,https://fr.wikipedia.org/wiki/C\u00e9sar de la meilleure actrice dans un second r\u00f4le,Portail:Cin\u00e9ma fran\u00e7ais/Articles li\u00e9s
Claudia Cardinale,https://fr.wikipedia.org/?curid=2771330,https://fr.wikipedia.org/wiki/Claudia Cardinale,Article utilisant une Infobox
Zoe Haas,https://fr.wikipedia.org/?curid=2754186,https://fr.wikipedia.org/wiki/Zoe Haas,Article \u00e0 illustrer Sportif
Julie Halard,https://fr.wikipedia.org/?curid=278157,https://fr.wikipedia.org/wiki/Julie Halard,Article \u00e0 illustrer Joueur de tennis
L'Ami de mon amie,https://fr.wikipedia.org/?curid=278133,https://fr.wikipedia.org/wiki/L'Ami de mon amie,Identifiant Unifrance titre identique sur Wikidata
Micheline Ostermeyer,https://fr.wikipedia.org/?curid=275089,https://fr.wikipedia.org/wiki/Micheline Ostermeyer,Article utilisant une Infobox
Heike Drechsler,https://fr.wikipedia.org/?curid=275121,https://fr.wikipedia.org/wiki/Heike Drechsler,Article utilisant une Infobox
Moon So-ri,https://fr.wikipedia.org/?curid=276194,https://fr.wikipedia.org/wiki/Moon So-ri,Article utilisant une Infobox
Liza Del Sierra,https://fr.wikipedia.org/?curid=2761600,https://fr.wikipedia.org/wiki/Liza Del Sierra,Article utilisant une Infobox
Sharon Stone,https://fr.wikipedia.org/?curid=2761,https://fr.wikipedia.org/wiki/Sharon Stone,Article contenant un lien mort
Ivana Spagna,https://fr.wikipedia.org/?curid=2784978,https://fr.wikipedia.org/wiki/Ivana Spagna,Article manquant de r\u00e9f\u00e9rences depuis juillet 2010
Sweeney Todd : Le Diabolique Barbier de Fleet Street,https://fr.wikipedia.org/?curid=2767460,https://fr.wikipedia.org/wiki/Sweeney Todd : Le Diabolique Barbier de Fleet Street,Article utilisant une Infobox
Julie Ditty,https://fr.wikipedia.org/?curid=2769387,https://fr.wikipedia.org/wiki/Julie Ditty,Article utilisant une Infobox
Fabiana Luperini,https://fr.wikipedia.org/?curid=268101,https://fr.wikipedia.org/wiki/Fabiana Luperini,Page utilisant P569
Les Affameurs,https://fr.wikipedia.org/?curid=268242,https://fr.wikipedia.org/wiki/Les Affameurs,Article utilisant une Infobox
Kristen Mann,https://fr.wikipedia.org/?curid=2685071,https://fr.wikipedia.org/wiki/Kristen Mann,Article utilisant une Infobox
Maria Rosa Quario,https://fr.wikipedia.org/?curid=2858001,https://fr.wikipedia.org/wiki/Maria Rosa Quario,Article utilisant une Infobox
Samia Ghali,https://fr.wikipedia.org/?curid=2840227,https://fr.wikipedia.org/wiki/Samia Ghali,Article utilisant une Infobox
Julie Condra,https://fr.wikipedia.org/?curid=2864612,https://fr.wikipedia.org/wiki/Julie Condra,Article \u00e0 illustrer Personnalit\u00e9 du cin\u00e9ma
M\u00e9lin\u00e9e Manouchian,https://fr.wikipedia.org/?curid=2864711,https://fr.wikipedia.org/wiki/M\u00e9lin\u00e9e Manouchian,Article contenant un appel \u00e0 traduction en russe
Aliana Lohan,https://fr.wikipedia.org/?curid=2867660,https://fr.wikipedia.org/wiki/Aliana Lohan,Article manquant de r\u00e9f\u00e9rences depuis juillet 2008
Genevi\u00e8ve Darrieussecq,https://fr.wikipedia.org/?curid=2868808,https://fr.wikipedia.org/wiki/Genevi\u00e8ve Darrieussecq,Page utilisant des arguments dupliqu\u00e9s dans les appels de mod\u00e8le
Coralie Balmy,https://fr.wikipedia.org/?curid=2869108,https://fr.wikipedia.org/wiki/Coralie Balmy,Article utilisant une Infobox
The Hours,https://fr.wikipedia.org/?curid=286357,https://fr.wikipedia.org/wiki/The Hours,Article utilisant une Infobox
Elisabeth H\u00f6gberg,https://fr.wikipedia.org/?curid=2846342,https://fr.wikipedia.org/wiki/Elisabeth H\u00f6gberg,Wikip\u00e9dia:\u00e9bauche biathlon
Melonie Diaz,https://fr.wikipedia.org/?curid=2846892,https://fr.wikipedia.org/wiki/Melonie Diaz,Article utilisant une Infobox
Philippe Lacheau,https://fr.wikipedia.org/?curid=2851541,https://fr.wikipedia.org/wiki/Philippe Lacheau,Article utilisant une Infobox
Bessie Smith,https://fr.wikipedia.org/?curid=283607,https://fr.wikipedia.org/wiki/Bessie Smith,Page utilisant des donn\u00e9es de Wikidata \u00e0 traduire de l'anglais
Svetlana Sleptsova,https://fr.wikipedia.org/?curid=2680105,https://fr.wikipedia.org/wiki/Svetlana Sleptsova,Article utilisant une Infobox
Kelly Willis,https://fr.wikipedia.org/?curid=2678471,https://fr.wikipedia.org/wiki/Kelly Willis,Wikip\u00e9dia:\u00e9bauche musique country
Ann'so,https://fr.wikipedia.org/?curid=2698414,https://fr.wikipedia.org/wiki/Ann'so,Article utilisant une Infobox
Kaya Scodelario,https://fr.wikipedia.org/?curid=2694791,https://fr.wikipedia.org/wiki/Kaya Scodelario,Article manquant de r\u00e9f\u00e9rences depuis octobre 2021
Claire d'Assise,https://fr.wikipedia.org/?curid=267520,https://fr.wikipedia.org/wiki/Claire d'Assise,Article utilisant une Infobox
Delphyne Burlet,https://fr.wikipedia.org/?curid=2686733,https://fr.wikipedia.org/wiki/Delphyne Burlet,Wikip\u00e9dia:\u00e9bauche biathlon
Svetlana Petcherskaia,https://fr.wikipedia.org/?curid=2479622,https://fr.wikipedia.org/wiki/Svetlana Petcherskaia,Wikip\u00e9dia:\u00e9bauche biathlon
I'm Not There,https://fr.wikipedia.org/?curid=2478938,https://fr.wikipedia.org/wiki/I'm Not There,Article utilisant une Infobox
Tracie Spencer,https://fr.wikipedia.org/?curid=2690960,https://fr.wikipedia.org/wiki/Tracie Spencer,Article utilisant une Infobox
Sunshine Anderson,https://fr.wikipedia.org/?curid=2692871,https://fr.wikipedia.org/wiki/Sunshine Anderson,Article utilisant une Infobox
Katja Holanti,https://fr.wikipedia.org/?curid=2690510,https://fr.wikipedia.org/wiki/Katja Holanti,Wikip\u00e9dia:\u00e9bauche biathlon
Mari Lampinen (biathlon),https://fr.wikipedia.org/?curid=2690518,https://fr.wikipedia.org/wiki/Mari Lampinen (biathlon),Wikip\u00e9dia:\u00e9bauche biathlon
Liste des m\u00e9daill\u00e9s olympiques en biathlon,https://fr.wikipedia.org/?curid=2691667,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s olympiques en biathlon,Portail:Biathlon/Articles li\u00e9s
Catherine Marsal,https://fr.wikipedia.org/?curid=269148,https://fr.wikipedia.org/wiki/Catherine Marsal,Page utilisant P569
Winchester '73,https://fr.wikipedia.org/?curid=267006,https://fr.wikipedia.org/wiki/Winchester '73,Article contenant un appel \u00e0 traduction en anglais
Miss Allemagne,https://fr.wikipedia.org/?curid=2673330,https://fr.wikipedia.org/wiki/Miss Allemagne,Cat\u00e9gorie Commons avec lien local identique sur Wikidata
G\u00e9raldine Nakache,https://fr.wikipedia.org/?curid=2478645,https://fr.wikipedia.org/wiki/G\u00e9raldine Nakache,Article utilisant une Infobox
Lo\u00efck Peyron,https://fr.wikipedia.org/?curid=2748001,https://fr.wikipedia.org/wiki/Lo\u00efck Peyron,Article utilisant une Infobox
Faith Hill,https://fr.wikipedia.org/?curid=2745083,https://fr.wikipedia.org/wiki/Faith Hill,Article utilisant une Infobox
C\u00e9line Lebrun,https://fr.wikipedia.org/?curid=271620,https://fr.wikipedia.org/wiki/C\u00e9line Lebrun,Article utilisant une Infobox
Laura Lepist\u00f6,https://fr.wikipedia.org/?curid=2725968,https://fr.wikipedia.org/wiki/Laura Lepist\u00f6,Wikip\u00e9dia:\u00e9bauche patinage artistique
Elena Golovina,https://fr.wikipedia.org/?curid=2712476,https://fr.wikipedia.org/wiki/Elena Golovina,Wikip\u00e9dia:\u00e9bauche biathlon
Simone Greiner-Petter-Memm,https://fr.wikipedia.org/?curid=2712507,https://fr.wikipedia.org/wiki/Simone Greiner-Petter-Memm,Article \u00e0 illustrer Sportif
Jenna McCorkell,https://fr.wikipedia.org/?curid=2726841,https://fr.wikipedia.org/wiki/Jenna McCorkell,Article utilisant une Infobox
Mich\u00e8le Alliot-Marie,https://fr.wikipedia.org/?curid=27405,https://fr.wikipedia.org/wiki/Mich\u00e8le Alliot-Marie,Article contenant un lien mort
Hanka Kupfernagel,https://fr.wikipedia.org/?curid=2738926,https://fr.wikipedia.org/wiki/Hanka Kupfernagel,Page utilisant P569
Les Affranchis (film),https://fr.wikipedia.org/?curid=244366,https://fr.wikipedia.org/wiki/Les Affranchis (film),Article contenant un appel \u00e0 traduction en anglais
Claude Chabrol,https://fr.wikipedia.org/?curid=30459,https://fr.wikipedia.org/wiki/Claude Chabrol,Page utilisant des arguments dupliqu\u00e9s dans les appels de mod\u00e8le
Uschi Disl,https://fr.wikipedia.org/?curid=303318,https://fr.wikipedia.org/wiki/Uschi Disl,Article utilisant une Infobox
Corinne Niogret,https://fr.wikipedia.org/?curid=303331,https://fr.wikipedia.org/wiki/Corinne Niogret,Article utilisant une Infobox
Sally Yoshino,https://fr.wikipedia.org/?curid=3037602,https://fr.wikipedia.org/wiki/Sally Yoshino,Article utilisant une Infobox
Lolo Jones,https://fr.wikipedia.org/?curid=3033616,https://fr.wikipedia.org/wiki/Lolo Jones,Article utilisant une Infobox
Pelin Emniyetli,https://fr.wikipedia.org/?curid=3064270,https://fr.wikipedia.org/wiki/Pelin Emniyetli,Article utilisant une Infobox
Aika Miura,https://fr.wikipedia.org/?curid=2923658,https://fr.wikipedia.org/wiki/Aika Miura,Article utilisant une Infobox
Yelena Belevskaya,https://fr.wikipedia.org/?curid=2832036,https://fr.wikipedia.org/wiki/Yelena Belevskaya,Article \u00e0 illustrer Athl\u00e8te
Fabiana Murer,https://fr.wikipedia.org/?curid=2830505,https://fr.wikipedia.org/wiki/Fabiana Murer,Article utilisant une Infobox
Alsou,https://fr.wikipedia.org/?curid=2830566,https://fr.wikipedia.org/wiki/Alsou,Wikip\u00e9dia:\u00e9bauche culture russe
Bonnie Owens,https://fr.wikipedia.org/?curid=2804396,https://fr.wikipedia.org/wiki/Bonnie Owens,Wikip\u00e9dia:\u00e9bauche chanteur am\u00e9ricain
Anna Veith,https://fr.wikipedia.org/?curid=2812427,https://fr.wikipedia.org/wiki/Anna Veith,Article utilisant une Infobox
Liste des m\u00e9daill\u00e9s olympiques en basket-ball,https://fr.wikipedia.org/?curid=2809966,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s olympiques en basket-ball,Portail:Basket-ball/Articles li\u00e9s
Pi\u00e8ce de 10 francs R\u00e9publique,https://fr.wikipedia.org/?curid=280343,https://fr.wikipedia.org/wiki/Pi\u00e8ce de 10 francs R\u00e9publique,Article utilisant une Infobox
Liste des m\u00e9daill\u00e9s olympiques en football,https://fr.wikipedia.org/?curid=2808543,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s olympiques en football,Portail:Football/Articles li\u00e9s
Elizabeth Shimek-Moeggenberg,https://fr.wikipedia.org/?curid=2797814,https://fr.wikipedia.org/wiki/Elizabeth Shimek-Moeggenberg,Wikip\u00e9dia:\u00e9bauche basket-ball
Mai Asada,https://fr.wikipedia.org/?curid=2819239,https://fr.wikipedia.org/wiki/Mai Asada,Wikip\u00e9dia:\u00e9bauche patinage artistique
Julien Loy,https://fr.wikipedia.org/?curid=2818495,https://fr.wikipedia.org/wiki/Julien Loy,Article \u00e0 illustrer Sportif
Phara Anacharsis,https://fr.wikipedia.org/?curid=3215551,https://fr.wikipedia.org/wiki/Phara Anacharsis,Article utilisant une Infobox
Alexianne Castel,https://fr.wikipedia.org/?curid=3214377,https://fr.wikipedia.org/wiki/Alexianne Castel,Article \u00e0 illustrer Nageur
Julie Ertel,https://fr.wikipedia.org/?curid=3213676,https://fr.wikipedia.org/wiki/Julie Ertel,Wikip\u00e9dia:\u00e9bauche personnalit\u00e9 am\u00e9ricaine
Julie Coin,https://fr.wikipedia.org/?curid=3213176,https://fr.wikipedia.org/wiki/Julie Coin,Article utilisant une Infobox
Mirjam Melchers,https://fr.wikipedia.org/?curid=3191617,https://fr.wikipedia.org/wiki/Mirjam Melchers,Wikip\u00e9dia:\u00e9bauche coureur cycliste n\u00e9erlandais
Karen David,https://fr.wikipedia.org/?curid=3188665,https://fr.wikipedia.org/wiki/Karen David,Article contenant un lien mort
Linda Villumsen,https://fr.wikipedia.org/?curid=3192139,https://fr.wikipedia.org/wiki/Linda Villumsen,Page utilisant P1448
Champions olympiques britanniques,https://fr.wikipedia.org/?curid=3191839,https://fr.wikipedia.org/wiki/Champions olympiques britanniques,Article contenant un appel \u00e0 traduction en anglais
Oph\u00e9lie-Cyrielle \u00c9tienne,https://fr.wikipedia.org/?curid=3192860,https://fr.wikipedia.org/wiki/Oph\u00e9lie-Cyrielle \u00c9tienne,Article utilisant une Infobox
Carla Su\u00e1rez Navarro,https://fr.wikipedia.org/?curid=3193159,https://fr.wikipedia.org/wiki/Carla Su\u00e1rez Navarro,Article utilisant une Infobox
Liste des champions olympiques cubains,https://fr.wikipedia.org/?curid=3193768,https://fr.wikipedia.org/wiki/Liste des champions olympiques cubains,Article contenant un appel \u00e0 traduction en anglais
Trixi Worrack,https://fr.wikipedia.org/?curid=3188176,https://fr.wikipedia.org/wiki/Trixi Worrack,Page utilisant P569
Liste des m\u00e9daill\u00e9s aux Jeux olympiques d'\u00e9t\u00e9 de 2008,https://fr.wikipedia.org/?curid=3203778,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s aux Jeux olympiques d'\u00e9t\u00e9 de 2008,Page utilisant une pr\u00e9sentation en colonnes avec un nombre fixe de colonnes
Alan Dawa Dolma,https://fr.wikipedia.org/?curid=3202463,https://fr.wikipedia.org/wiki/Alan Dawa Dolma,Article contenant un lien mort
