Similarity,QAS_File,Text_File
0.06,qas_12_table_1.txt,section_2.txt
0.08,qas_12_table_1.txt,section_1.txt
0.08,qas_12_table_1.txt,section_4.txt
0.08,qas_12_table_1.txt,section_3.txt
